folioviv,tenencia,renta,ubica_geo,tam_loc,est_socio,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,cocina,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,combus,eli_basura,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,antiguedad_no_especificada
100023002,1,3000,1001,1,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100023004,3,0,1001,1,2,1,8,10,3,15.0,1,2,3,1,1,1,1,1,2,1,2,0,0,1,1,9,3,3,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100023005,1,2500,1001,1,2,1,8,10,3,9.0,1,3,4,1,1,1,2,1,2,1,1,0,0,1,1,11,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100023006,3,0,1001,1,2,1,8,10,3,9.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100024301,2,0,1001,1,2,1,8,10,1,1.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,0
100024302,1,2400,1001,1,2,1,8,10,3,1.0,1,2,3,1,1,1,2,1,2,1,1,0,0,1,1,8,5,3,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,0
100024303,3,0,1001,1,2,1,8,10,3,9.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0
100024304,1,3000,1001,1,2,1,8,10,3,1.0,1,1,4,1,1,1,1,1,2,1,1,0,0,1,1,13,3,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100024305,4,0,1001,1,2,1,8,10,3,18.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,4,3,3,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100024306,1,2000,1001,1,2,1,8,10,3,1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100025501,3,0,1001,1,2,1,8,10,2,20.0,1,3,6,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100025502,1,1300,1001,1,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100025503,4,0,1001,1,2,1,8,10,3,20.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100025504,3,0,1001,1,2,1,8,10,2,18.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,0
100025505,3,0,1001,1,2,1,8,10,2,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1
100025506,3,0,1001,1,2,1,8,10,2,19.0,1,1,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100026701,3,0,1001,1,2,1,8,10,3,7.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0
100026702,3,0,1001,1,2,1,8,10,3,-1.0,1,1,2,1,1,1,2,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
100026703,1,1800,1001,1,2,1,8,10,3,15.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100026704,1,1200,1001,1,2,1,8,10,3,-1.0,1,1,2,1,1,1,2,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1
100026705,3,0,1001,1,2,1,8,10,3,11.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,9,3,3,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100026706,4,0,1001,1,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100027901,1,2000,1001,1,2,1,8,10,3,15.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0
100027902,1,2000,1001,1,2,1,8,10,3,18.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100027903,2,0,1001,1,2,1,8,10,3,20.0,1,1,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100027904,1,2000,1001,1,2,1,8,10,3,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100027905,3,0,1001,1,2,1,8,10,3,22.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100027906,3,0,1001,1,2,1,8,10,2,21.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0
100028001,1,15000,1001,1,4,2,8,10,3,3.0,1,3,7,1,1,1,1,1,2,1,3,0,0,1,1,56,4,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,0
100028004,3,0,1001,1,4,2,8,10,3,6.0,1,3,5,1,1,1,1,1,2,1,3,1,0,1,1,30,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0
100028005,4,0,1001,1,4,2,8,10,3,4.0,1,2,4,1,1,1,1,1,2,1,2,1,0,1,1,40,4,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100028006,1,8000,1001,1,4,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,1,0,1,1,15,3,3,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1
100029202,3,0,1001,1,2,1,8,10,3,1.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100029203,3,0,1001,1,2,1,8,10,3,14.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0
100029204,1,1000,1001,1,2,1,8,10,2,1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100029205,3,0,1001,1,2,1,8,10,3,19.0,1,2,6,1,1,1,1,1,2,1,1,0,0,1,1,8,4,3,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,0
100029206,5,0,1001,1,2,1,8,10,3,1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,0
100030401,3,0,1001,1,2,1,8,10,3,19.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100030402,4,0,1001,1,2,1,8,10,3,15.0,1,2,3,1,1,1,1,1,2,1,1,1,0,1,1,13,3,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100030403,3,0,1001,1,2,1,8,10,2,18.0,1,2,3,2,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100030404,3,0,1001,1,2,1,8,10,2,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100030405,1,2200,1001,1,2,1,8,10,3,25.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100030406,1,2000,1001,1,2,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
100031401,1,2500,1001,1,3,1,8,10,3,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,5,3,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,0
100031403,3,0,1001,1,3,1,8,10,3,19.0,1,3,5,1,1,1,1,1,2,1,2,0,0,1,1,15,3,3,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,0
100031404,3,0,1001,1,3,1,8,10,3,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,0
100031405,4,0,1001,1,3,1,8,10,3,6.0,1,3,5,1,1,1,1,1,2,1,2,1,0,1,1,20,3,3,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0
100031406,3,0,1001,1,3,1,8,10,2,19.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,12,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100032501,3,0,1001,1,4,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,8,3,3,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1
100032502,3,0,1001,1,4,1,8,10,3,19.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,7,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100032503,1,5500,1001,1,4,1,8,10,3,12.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,0
100032504,4,0,1001,1,4,1,8,10,3,14.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,12,3,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100032505,3,0,1001,1,4,1,8,10,3,15.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,12,3,3,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100032506,2,0,1001,1,4,1,8,10,3,21.0,1,2,5,1,1,1,1,1,2,1,2,0,0,1,1,15,3,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0
100033301,4,0,1001,1,4,1,8,10,3,18.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,10,3,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100033302,3,0,1001,1,4,1,8,10,3,1.0,1,3,4,1,1,1,1,1,1,1,1,0,0,1,1,6,3,3,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,0
100033303,3,0,1001,1,4,1,8,10,3,1.0,1,2,4,1,1,1,1,1,2,1,2,0,0,1,1,13,3,3,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0
100033304,3,0,1001,1,4,1,8,10,2,17.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,12,3,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100033305,1,1700,1001,1,4,1,8,10,3,1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100033306,3,0,1001,1,4,1,8,10,3,1.0,1,3,5,1,1,1,1,1,2,1,2,0,0,1,1,10,3,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0
100034601,1,1500,1001,1,2,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
100034602,1,1600,1001,1,2,1,8,10,3,15.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100034603,1,2000,1001,1,2,1,8,10,2,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1
100034605,4,0,1001,1,2,1,8,10,3,13.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,9,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100034606,3,0,1001,1,2,1,8,10,3,19.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,4,3,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100035801,2,0,1001,1,2,1,8,10,1,12.0,1,1,3,1,1,1,1,1,2,2,0,1,0,1,1,3,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100035802,3,0,1001,1,2,1,8,10,2,10.0,2,3,3,1,1,1,1,1,2,1,1,0,0,1,1,4,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100035803,4,0,1001,1,2,1,8,10,3,5.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,9,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100035804,1,2000,1001,1,2,1,8,10,3,30.0,1,4,7,1,1,1,1,1,2,1,2,0,0,1,1,10,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,0
100035805,4,0,1001,1,2,1,8,10,2,30.0,1,1,1,1,1,1,1,1,2,2,0,1,0,1,5,0,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0
100035806,4,0,1001,1,2,1,8,3,2,10.0,1,3,5,1,1,1,2,1,2,1,2,0,0,1,1,12,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100036001,3,0,1001,1,2,1,8,10,3,18.0,1,3,6,1,1,1,1,1,2,1,1,1,0,1,1,24,3,3,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,0
100036002,1,1000,1001,1,2,1,8,10,3,-1.0,1,3,5,1,2,1,1,1,2,2,1,0,0,1,1,5,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
100036003,4,0,1001,1,2,1,8,10,3,10.0,1,2,4,1,1,1,1,1,2,2,1,0,0,1,1,5,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100036005,4,0,1001,1,2,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,1,1,0,1,1,15,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
100036006,4,0,1001,1,2,1,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,3,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
100037303,4,0,1001,1,2,1,8,10,2,35.0,1,2,5,1,1,1,1,1,2,1,1,1,0,1,1,13,3,3,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100037304,1,800,1001,1,2,1,8,10,2,1.0,1,2,3,1,1,1,2,1,2,2,1,0,0,1,1,4,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,0
100037305,3,0,1001,1,2,1,8,10,2,1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,9,3,8,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,0
100037306,4,0,1001,1,2,1,8,10,2,5.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,10,3,3,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,0
100038501,3,0,1001,1,2,1,8,10,3,19.0,1,1,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100038502,3,0,1001,1,2,1,8,10,3,18.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,10,3,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100038503,4,0,1001,1,2,1,8,10,3,18.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,7,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100038504,3,0,1001,1,2,1,8,10,3,15.0,1,3,8,1,1,1,1,1,2,1,2,0,0,1,1,7,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,0
100038505,1,2500,1001,1,2,1,8,10,3,20.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,5,3,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100038506,1,1800,1001,1,2,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1
100039701,4,0,1001,1,2,1,8,10,3,19.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,9,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100039702,4,0,1001,1,2,1,8,10,3,20.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,13,3,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100039703,1,1500,1001,1,2,1,8,10,2,19.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,4,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100039704,3,0,1001,1,2,1,8,10,3,18.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,9,3,3,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100039705,4,0,1001,1,2,1,8,10,3,19.0,1,3,4,1,1,1,1,1,2,1,2,1,0,1,1,9,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100039706,3,0,1001,1,2,1,8,10,2,18.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0
100040901,2,0,1001,1,2,1,8,10,3,-1.0,1,2,4,1,1,1,1,1,2,1,0,1,0,1,1,5,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
100040902,5,0,1001,1,2,1,8,10,3,16.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100040903,3,0,1001,1,2,1,8,10,3,-1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1
100040904,3,0,1001,1,2,1,8,10,3,7.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0
100040905,3,0,1001,1,2,1,8,10,3,8.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100040906,1,1800,1001,1,2,1,8,10,3,-1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
100041202,3,0,1001,1,2,3,8,10,3,3.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100041203,1,2000,1001,1,2,3,8,10,3,1.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,0
100041204,1,1500,1001,1,2,3,8,10,3,1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100041205,1,1700,1001,1,2,3,8,10,3,7.0,1,1,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0
100041206,3,0,1001,1,2,1,8,10,3,5.0,2,2,3,1,1,1,3,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,0
100042401,4,0,1001,1,2,1,8,10,2,2.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100042402,3,0,1001,1,2,1,8,10,3,20.0,1,2,3,1,1,1,1,1,1,1,1,0,0,1,1,13,3,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100042403,4,0,1001,1,2,1,8,10,3,25.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,12,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
100042404,1,2000,1001,1,2,1,8,10,2,-1.0,1,2,3,1,1,1,1,1,2,2,1,0,0,1,1,6,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1
100042405,4,0,1001,1,2,1,8,10,2,17.0,1,4,5,1,1,1,1,1,2,1,1,0,0,1,1,4,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100042406,4,0,1001,1,2,1,8,10,2,15.0,1,2,3,1,1,1,2,1,2,1,1,0,0,1,1,4,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0
100043601,4,0,1001,1,2,1,8,10,3,22.0,1,4,7,1,1,1,1,1,2,1,2,0,0,1,1,10,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100043602,4,0,1001,1,2,1,8,10,2,20.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100043603,4,0,1001,1,2,1,8,10,2,20.0,1,2,4,1,1,1,2,1,2,1,1,0,0,1,1,4,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100043604,4,0,1001,1,2,1,8,10,3,22.0,1,3,5,1,1,1,1,1,2,1,2,0,0,1,1,15,3,3,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0
100043605,3,0,1001,1,2,1,8,10,2,19.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,3,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
100043606,3,0,1001,1,2,1,8,10,2,20.0,1,2,2,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100044801,4,0,1001,1,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100044802,4,0,1001,1,2,1,8,10,3,19.0,1,4,7,1,1,1,1,1,2,1,2,0,0,1,1,13,3,3,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100044803,6,0,1001,1,2,1,8,10,3,15.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100044804,4,0,1001,1,2,1,8,10,2,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0
100044805,1,1500,1001,1,2,1,8,10,3,1.0,1,4,6,1,1,1,1,1,2,1,1,1,0,1,1,10,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100044806,4,0,1001,1,2,1,8,10,3,17.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100045001,2,0,1001,1,2,1,8,10,2,20.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100045002,4,0,1001,1,2,1,8,10,2,21.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
100045003,2,0,1001,1,2,1,8,10,2,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,3,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1
100045004,4,0,1001,1,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,3,1,0,0,1,1,6,3,3,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100045005,4,0,1001,1,2,1,8,10,3,20.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100045006,4,0,1001,1,2,1,8,10,3,22.0,1,3,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0
100046301,4,0,1001,1,2,1,8,10,3,19.0,1,3,4,1,1,1,2,1,2,1,1,0,0,1,1,4,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
100046302,1,2500,1001,1,2,1,8,10,2,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
100046303,3,0,1001,1,2,1,8,10,3,18.0,1,3,4,1,1,1,3,1,2,1,1,0,0,1,1,9,3,3,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0
